time,IP,SXR,FIR,PD,DML,P_LHfr_RT,LHD_label,ELM_label,ST_MD_label1,ST_MD_label2
1.5901,172459.199724224,78.1717740283376,6.69746118508394e+19,6.39649615205232,-0.000129727774117174,1.66471878254452,1,0,0,0
1.5902,172468.91938244,78.8325975655834,6.69122155720067e+19,6.38171385261205,-0.000128646986575444,1.66265308233643,1,0,0,0
1.5903,172514.056159308,79.8669472865826,6.69544762180974e+19,6.52829151119409,-0.000125457016435319,1.66058738212834,1,0,0,0
1.5904,172582.088252143,80.9054564920632,6.72066863722662e+19,6.50871874999987,-0.00012194658628225,1.65852168192025,1,0,0,0
1.5905,172634.142560714,81.5041758221337,6.68916749614713e+19,6.14010202891793,-0.000117690510377758,1.65645598171216,1,0,0,0
1.5906,172696.413321778,81.4905362805671,6.68469914533264e+19,6.70899277052238,-0.000115258741847257,1.65439028150408,1,0,0,0
1.5907,172712.273168333,80.8685916219258,6.71719159802204e+19,6.4820980009191,-0.000116530823696715,1.65232458129599,1,0,0,0
1.5908,172663.679096002,81.0739779118183,6.69065442512822e+19,6.36733092350749,-0.000122485271719259,1.6502588810879,1,0,0,0
1.5909,172650.492814048,81.4403655018802,6.68382901589497e+19,6.30861287313442,-0.000126914207972031,1.64819318087981,1,0,0,0
1.591,172655.979951969,82.1016439807536,6.68249098059125e+19,6.62119169776123,-0.000126104599577575,1.64612748067172,1,0,0,0
1.5911,172684.832384405,82.8463145386152,6.6848795369414e+19,6.69689074160392,-0.000124489762532759,1.64567374963482,1,0,0,0
1.5912,172773.181153929,84.4713501278346,6.73160143497249e+19,6.6357783348891,-0.000121214310872603,1.64522131095984,1,0,0,0
1.5913,172857.194151969,84.2043686271682,6.72390004970633e+19,6.8090390625001,-0.000115704889437309,1.64476887228485,1,0,0,0
1.5914,172893.868160714,83.4891672648235,6.72075831340794e+19,6.78217653917937,-0.000111718200741206,1.64431643360987,1,0,0,0
1.5915,172872.165808174,83.630716693684,6.72215551282912e+19,6.7894064832077,-0.000111200642265515,1.64386399493489,1,0,0,0
1.5916,172907.031062143,84.0012069129266,6.69890236789767e+19,6.57740718283528,-0.000113128071656931,1.6434115562599,1,0,0,0
1.5917,172875.836629117,84.0833321997178,6.70173334201424e+19,6.52588957555963,-0.000117419309979289,1.64295911758492,1,0,0,0
1.5918,172866.320647679,85.1400475393528,6.67737806161304e+19,6.40150574448586,-0.000115885566862801,1.64250667890993,1,0,0,0
1.5919,172898.199230536,85.8925684883349,6.70265825318853e+19,6.5478515625,-0.000112356463265804,1.64205424023495,1,0,0,0
1.592,172964.541810561,85.9778374479089,6.73407847222258e+19,6.61623892257433,-0.000110223913690721,1.64160180155996,1,0,0,0
1.5921,172978.323987619,86.3031300626812,6.72972551179859e+19,6.58421641791066,-0.000108368787195514,1.63986706077289,1,0,0,0
1.5922,172994.430924224,86.4537425489516,6.72925141327326e+19,6.59192164179086,-0.000107765530564278,1.63813222214646,1,0,0,0
1.5923,172994.718253929,85.5158185249507,6.68366948463171e+19,6.38672143190304,-0.000111252456261504,1.63639738352004,1,0,0,0
1.5924,172959.978879773,86.018838404268,6.69283833461801e+19,6.5283203125,-0.000119962061509168,1.63466254489361,1,0,0,0
1.5925,172915.594004464,86.7937387424773,6.68660326630294e+19,6.63593166977596,-0.000126772260364044,1.63292770626718,1,0,0,0
1.5926,172861.870088274,87.0857685318917,6.66080692669672e+19,6.37701923973889,-0.000127301071864231,1.63119286764076,1,0,0,0
1.5927,172881.717837828,88.108733363709,6.66968454524181e+19,6.25031389925371,-0.000122357386425771,1.62945802901433,1,0,0,0
1.5928,172923.285395714,88.8761873439114,6.70380311320117e+19,6.30393097014932,-0.000118979214776108,1.6277231903879,1,0,0,0
1.5929,172950.677162888,88.489946404974,6.65296087463852e+19,6.13514016544112,-0.000115229963776984,1.62598835176148,1,0,0,0
1.593,173005.9977125,88.1316114660475,6.65034196662843e+19,6.47444321361932,-0.000109641327731274,1.62425351313505,1,0,0,0
1.5931,172956.6601358,88.0277009087595,6.70099383807723e+19,6.73095009328369,-0.000107615734499114,1.62026838703983,1,0,0,0
1.5932,172917.122033988,88.4111303614242,6.68952585732254e+19,6.63096484374979,-0.00011364039755601,1.61627934835832,1,0,0,0
1.5933,172858.40489875,88.6101079210008,6.67055210642454e+19,6.54296875,-0.000113417771823588,1.6122903096768,1,0,0,0
1.5934,172862.046818437,89.3568195519605,6.65381475036902e+19,6.22070125932854,-0.000111762255801307,1.60830127099529,1,0,0,0
1.5935,172913.210985714,90.2611754437041,6.64204370447596e+19,6.26723239272363,-0.000108799236876493,1.60431223231377,1,0,0,0
1.5936,172942.442987947,90.6693747718285,6.67227381427896e+19,6.30379582555939,-0.000105300626852486,1.60032319363226,1,0,0,0
1.5937,172978.298231786,90.7285231331614,6.68182194606135e+19,6.29149883395515,-0.000102852258032323,1.59633415495074,1,0,0,0
1.5938,172968.584773449,90.7522117804697,6.67254011628432e+19,6.35270510727586,-0.000101046457863387,1.59234511626923,1,0,0,0
1.5939,172909.74411,89.6116000780369,6.69585390283251e+19,6.30853288246292,-0.000102266298771922,1.58835607758771,1,0,0,0
1.594,172847.765778572,90.1098852752743,6.7011680872483e+19,6.49412971047789,-0.000111092055026552,1.5843670389062,1,0,0,0
1.5941,172825.296782143,90.6061707025251,6.68708842401995e+19,6.4453125,-0.000113693150787148,1.58354917935475,1,0,0,0
1.5942,172819.211296429,90.9166100521309,6.68693956804916e+19,6.61630305503694,-0.000112577885894572,1.58273452877566,1,0,0,0
1.5943,172834.167130728,91.6308694207511,6.68087709195263e+19,6.23796461397031,-0.000109752349496116,1.58191987819656,1,0,0,0
1.5944,172896.177379464,91.5580504674802,6.69212209845477e+19,6.05483500466406,-0.000106805166720413,1.58110522761746,1,0,0,0
1.5945,172924.060080251,92.2368219930068,6.70730485091187e+19,6.03516266324623,-0.00010413686527486,1.58029057703837,1,0,0,0
1.5946,172884.985170714,89.6810290971942,6.6873653443198e+19,6.27411971507359,-0.000101273125766221,1.57947592645927,1,0,0,0
1.5947,172804.344683095,90.2681358363686,6.6789188124961e+19,6.21340240205224,-0.000104421602503114,1.57866127588017,1,0,0,0
1.5948,172719.215868571,81.8329939425103,6.68396574657353e+19,6.33788222947762,-0.000108767246106373,1.57784662530107,1,0,0,0
1.5949,172656.270100952,69.8871013770707,6.68156019484012e+19,6.329822061567,-0.000109319883115767,1.57703197472198,1,0,0,0
1.595,172642.285232697,64.2749875779763,6.70310641368479e+19,6.50877157182834,-0.00010321103439412,1.57621732414288,1,0,0,0
1.5951,172671.920005952,63.6208129619099,6.70641311848503e+19,6.35008885261183,-9.90233250488986e-05,1.57238873800034,1,0,0,0
1.5952,172728.824181563,64.101944356779,6.69296612768937e+19,6.57692175839616,-9.75534891762204e-05,1.56855928931714,1,0,0,0
1.5953,172737.06242994,64.2980643424729,6.71855870969898e+19,6.44288257929094,-9.64002175642718e-05,1.56472984063395,1,0,0,0
1.5954,172736.890788036,64.3115051749377,6.73592989542042e+19,6.35250988051452,-9.68283283227353e-05,1.56090039195075,1,0,0,0
1.5955,172671.27492381,64.1840330953785,6.69720429637178e+19,6.35983150652994,-0.000101773712067815,1.55707094326756,1,0,0,0
1.5956,172588.35628,64.7285843215593,6.71286260365518e+19,6.37203743003779,-0.000107922771545121,1.55324149458437,1,0,0,0
1.5957,172536.27892506,65.1844889573477,6.72482012381489e+19,6.26433605410491,-0.000107163046767074,1.54941204590117,1,0,0,0
1.5958,172484.021823036,66.5587922790669,6.68601258697603e+19,6.77256401585795,-0.000104073866030331,1.54558259721798,1,0,0,0
1.5959,172521.415447494,67.5297958194379,6.70513077365624e+19,6.85302996735104,-9.93019966839046e-05,1.54175314853479,1,0,0,0
1.596,172569.52653631,68.1689760755121,6.73555716432964e+19,6.77296758395465,-9.56873503668809e-05,1.53792459560727,1,0,0,0
1.5961,172594.39900869,68.3993162747067,6.70481925951141e+19,6.68687336753763,-9.03184945726226e-05,1.53613703367799,1,0,0,0
1.5962,172607.400955,68.2157177715508,6.67845556152718e+19,6.5088739505602,-8.7170384371809e-05,1.53434947174872,1,0,0,0
1.5963,172557.827652143,67.6457015680543,6.7135518373427e+19,6.46732520988803,-8.80151908612973e-05,1.53256190981944,1,0,0,0
1.5964,172512.822627864,68.2200383151301,6.72642699959163e+19,6.293986590485,-9.1407476922333e-05,1.53077434789016,1,0,0,0
1.5965,172497.820613988,69.5762979055907,6.72572085385185e+19,6.45251895680156,-9.05961041582675e-05,1.52898678596088,1,0,0,0
1.5966,172468.438252088,70.972078958274,6.75251661964008e+19,6.5184865904851,-8.78132869025769e-05,1.5271992240316,1,0,0,0
1.5967,172482.23202375,71.631256440619,6.74189412581086e+19,6.58204675839551,-8.48462387906204e-05,1.52541166210232,1,0,0,0
1.5968,172510.521730417,72.3506118184008,6.73745226277973e+19,6.28450091911766,-8.09891366235736e-05,1.52362410017305,1,0,0,0
1.5969,172517.123504286,72.9780749842116,6.73760357444972e+19,6.49161508861938,-8.13711597999953e-05,1.52183653824377,1,0,0,0
1.597,172506.232045238,72.375738541997,6.72610950953726e+19,6.66017898787333,-8.42875866856907e-05,1.52004897631449,1,0,0,0
1.5971,172467.007637828,72.4581739924371,6.74145698734834e+19,6.38662208488829,-9.21099103361769e-05,1.51714209817753,1,0,0,0
1.5972,172423.161825595,72.9278291688483,6.72143800802657e+19,6.91395230876919,-0.000100164777548437,1.51423385201784,1,0,0,0
1.5973,172418.861606384,73.6410098843481,6.74874615352348e+19,6.91653369869473,-0.000100756413549038,1.51132560585815,1,0,0,0
1.5974,172415.732724762,74.8045574957471,6.73469107468392e+19,6.96297527985056,-9.65825220630147e-05,1.50841735969846,1,0,0,0
1.5975,172474.964785714,76.2078723609126,6.72693191693934e+19,6.72612231809675,-9.21381962980412e-05,1.50550911353877,1,0,0,0
1.5976,172549.508223809,76.8504901503087,6.73459700809426e+19,6.83098391544062,-8.99622645942055e-05,1.50260086737908,1,0,0,0
1.5977,172598.504185714,76.8091672844083,6.73300707375981e+19,6.96077611940233,-8.4651937155125e-05,1.49969262121939,1,0,0,0
1.5978,172564.896153938,76.3438065838495,6.72326179086918e+19,6.85049568563493,-8.22967705345486e-05,1.4967843750597,1,0,0,0
1.5979,172528.945345,76.9138722333355,6.70648317488224e+19,6.49922219669059,-8.78015211969668e-05,1.49387612890001,1,0,0,0
1.598,172463.40752327,76.8510101465593,6.70040540712669e+19,6.15234375,-8.940322904779e-05,1.49096788274032,1,0,0,0
1.5981,172409.412592857,78.2351197670849,6.70539704192704e+19,6.31350874533545,-8.33515656606381e-05,1.4884690489582,1,0,0,0
1.5982,172470.761538663,79.5005132134491,6.72566827110661e+19,6.4306640625,-7.29516550276074e-05,1.48597041830877,1,0,0,0
1.5983,172513.746177381,80.3216501245369,6.72515421519027e+19,6.50163502798484,-6.40534600458595e-05,1.48347178765935,1,0,0,0
1.5984,172494.475472619,80.2038448619753,6.73195001286461e+19,7.1191624300376,-5.97441346006035e-05,1.48097315700992,1,0,0,0
1.5985,172538.650342184,80.3159314800902,6.7435385952643e+19,6.84863514458934,-5.78846671064362e-05,1.4784745263605,1,0,0,0
1.5986,172531.401447321,79.4499248035841,6.72927248960116e+19,6.47475583022378,-6.41959122191001e-05,1.47597589571107,1,0,0,0
1.5987,172443.353533055,79.8523086724194,6.72609231068602e+19,6.34765625,-7.77150677737398e-05,1.47347726506165,1,0,0,0
1.5988,172365.969220357,80.9223926577574,6.70191842049973e+19,6.40621140391791,-8.53245705068274e-05,1.47097863441222,1,0,0,0
1.5989,172312.52694815,81.6182605829716,6.74408528101748e+19,6.7748900419776,-8.74204956896952e-05,1.46848000376279,1,0,0,0
1.599,172282.136367857,82.454240424925,6.74986323396265e+19,6.72861213235284,-8.5742299112359e-05,1.46598118763963,1,0,0,0
1.5991,172263.536626905,83.4247261104905,6.74883986272111e+19,6.7822265625,-8.25270906046399e-05,1.46267220987954,1,0,0,0
1.5992,172284.950914737,83.377584116479,6.7540111427224e+19,6.94825478078337,-7.98041767635793e-05,1.45936323211944,1,0,0,0
1.5993,172309.823035595,83.5119201746069,6.74448985606975e+19,6.7261270988805,-8.14199263116314e-05,1.45605425435935,1,0,0,0
1.5994,172265.519310621,83.4973547139091,6.75471845238678e+19,6.98226236007519,-8.73975029812812e-05,1.45274527659926,1,0,0,0
1.5995,172177.501591667,84.1711961122782,6.7309267160523e+19,6.45263817630553,-9.60998681847803e-05,1.44943629883916,1,0,0,0
1.5996,172104.087520406,84.6543977860671,6.75610447851131e+19,6.46484375,-0.00010042909420704,1.44612732107907,1,0,0,0
1.5997,172022.311644762,85.0621356570039,6.74812384510811e+19,6.62839738805978,-9.82260543544854e-05,1.44281834331898,1,0,0,0
1.5998,172079.249945714,86.2936040157971,6.70318580695492e+19,6.689550256531,-9.49194457002819e-05,1.43950936555889,1,0,0,0
1.5999,172105.076255609,86.802964326023,6.70608138831458e+19,6.71842304104526,-9.1792514626783e-05,1.43620038779879,1,0,0,0
1.6,172116.733325893,86.9392914880085,6.71935303374544e+19,6.79189015858247,-8.96070753619155e-05,1.4328914100387,1,0,0,0
1.6001,172103.255464439,87.0184448147377,6.7301390280902e+19,6.7187987132352,-8.94628381750299e-05,1.42940977434893,1,0,0,0
1.6002,172082.09979,86.5113730340347,6.71976087016674e+19,6.38685820895506,-9.15650713071241e-05,1.42592789131617,1,0,0,0
1.6003,172031.053246181,86.7664571212135,6.73492989991604e+19,6.53070172574651,-9.56187466358052e-05,1.42244600828342,1,0,0,0
1.6004,171943.578572857,87.1272936267842,6.74473061272376e+19,6.7377921645223,-9.81383236349048e-05,1.4191197230776,1,0,0,0
1.6005,171945.12335,87.9480019744175,6.75343330803881e+19,6.87517315764913,-9.278007633209e-05,1.415793552513,1,0,0,0
1.6006,171929.656899761,88.8620407735116,6.73513328826293e+19,6.65036240671657,-8.61377725610494e-05,1.41246738194839,1,0,0,0
1.6007,171980.226074583,89.6595968302923,6.7120984153401e+19,6.73330013992539,-8.34988875814958e-05,1.40914121138379,1,0,0,0
1.6008,172043.288918019,89.7458019861817,6.68766794928318e+19,6.65515916511194,-8.14966830357171e-05,1.40581504081918,1,0,0,0
1.6009,172010.43196619,89.1437973316974,6.69161425770304e+19,6.72118108675375,-8.39035035455264e-05,1.40248887025458,1,0,0,0
1.601,171951.931940931,89.0870465669162,6.72908472241437e+19,6.48433185634327,-9.10653219899194e-05,1.39916269968997,1,0,0,0
1.6011,171886.186715,89.4611427921591,6.73692394614566e+19,6.86031786380593,-9.9242154639214e-05,1.39608148978612,1,0,0,0
1.6012,171786.213107381,89.9910462576892,6.71857295119083e+19,6.75783111213257,-9.99659008027184e-05,1.39300045287773,1,0,0,0
1.6013,171787.531233711,90.9750178157333,6.71726761087806e+19,6.74519694496381,-9.14562289809814e-05,1.38991941596935,1,0,0,0
1.6014,171788.264620655,91.3725932184477,6.73863286409305e+19,6.83114144123058,-8.02900590890969e-05,1.38683837906097,1,0,0,0
1.6015,171781.033736277,90.9917023932513,6.72732951925013e+19,6.97995978860303,-7.03774032930181e-05,1.38375734215259,1,0,0,0
1.6016,171799.37503,91.719558662932,6.72811605894369e+19,6.9233611240684,-6.41040505528771e-05,1.3806763052442,1,0,0,0
1.6017,171779.700827804,91.6046906484805,6.71922063453536e+19,6.71150804570767,-6.82294595889597e-05,1.37759526833582,1,0,0,0
1.6018,171736.510610238,91.3761903150647,6.74111087817983e+19,6.72337948069887,-8.1011972896119e-05,1.37451423142744,1,0,0,0
1.6019,171677.699852143,91.8826151025044,6.76774693158976e+19,6.77955900186623,-9.4607503088205e-05,1.37143319451906,1,0,0,0
1.602,171590.889720238,91.8070554551811,6.74509931494611e+19,6.6455078125,-0.000100990361103043,1.36835220104633,1,0,0,0
1.6021,171543.454139286,92.6349237692416,6.722198206231e+19,6.61778941231436,-0.000102341054578679,1.36754844286176,1,0,0,0
1.6022,171556.41779457,93.2909480566533,6.72674479602069e+19,6.99207276119428,-0.000100517242329214,1.36674468467719,1,0,0,0
1.6023,171585.90385,93.5139161441995,6.71796943074347e+19,6.89453125,-0.000100682198365352,1.36594092649262,1,0,0,0
1.6024,171567.933511396,93.5901760994165,6.7363399872686e+19,6.74788922574638,-0.000102348924684724,1.36513716830805,1,0,0,0
1.6025,171566.522130952,93.0188552570489,6.74599138515632e+19,6.83113339552226,-0.000107754036432157,1.36433341012348,1,0,0,0
1.6026,171501.657094762,93.0642074379301,6.75023823168879e+19,6.73338545496322,-0.000116298951041047,1.36352965193891,1,0,0,0
1.6027,171379.107176607,93.1480436130025,6.71869580033092e+19,6.65754780783586,-0.000123249915675427,1.36272589375434,1,0,0,0
1.6028,171334.77675375,93.73382286227,6.71327034912129e+19,6.38674720149253,-0.000125806634774193,1.36192213556977,1,0,0,0
1.6029,171264.519842243,94.4137379367755,6.70863599811958e+19,6.43797127757352,-0.000122630805017589,1.3611183773852,1,0,0,0
1.603,171259.726582143,94.7059243232822,6.73388892753024e+19,6.24508978544775,-0.000118498462482101,1.36031461920063,1,0,0,0
1.6031,171261.655058831,93.960764360873,6.74924821848206e+19,6.4208984375,-0.00011683764639958,1.36014608714211,1,0,0,0
1.6032,171253.676018571,94.3496877979328,6.6964880114028e+19,6.4208984375,-0.000119140354113518,1.35997859876957,1,0,0,0
1.6033,171225.807614762,93.6621679212415,6.69723491769621e+19,6.48921501865692,-0.000123459892048321,1.35981111039703,1,0,0,0
1.6034,171150.34992,93.1924452975077,6.75793086130507e+19,6.84565415111843,-0.000131231124425539,1.3596436220245,1,0,0,0
1.6035,171032.322704762,93.4846118674744,6.70144998623233e+19,7.01891791044803,-0.000132721036186141,1.35947613365196,1,0,0,0
1.6036,170991.963261277,93.8393171851926,6.67548997191938e+19,6.68467805503673,-0.000126407793160591,1.35930864527943,1,0,0,0
1.6037,170978.131630476,93.8906710413176,6.69090785467632e+19,6.8506513526124,-0.000117259603503912,1.35914115690689,1,0,0,0
1.6038,171060.764180847,87.6919220308472,6.72214371762546e+19,6.65060471082048,-0.000109566193327415,1.35897366853435,1,0,0,0
1.6039,171107.30409,71.9138118346654,6.71428435096012e+19,6.43317117537269,-0.000105902318732169,1.35880618016182,1,0,0,0
1.604,171088.29865,64.3065694119192,6.6797020597484e+19,6.63623851102891,-0.000106606998675437,1.35863869178928,1,0,0,0
1.6041,171048.771738691,62.6852077612543,6.70201554157527e+19,6.77010855876851,-0.00011463019997021,1.3545976631497,1,0,0,0
1.6042,170962.794748214,62.8788068532364,6.71893954620138e+19,6.64064528917885,-0.000128029008040829,1.35055308492835,1,0,0,0
1.6043,170821.531270167,62.9039423095307,6.72786107393505e+19,6.81889762126862,-0.000136520305946889,1.34650850670701,1,0,0,0
1.6044,170788.598846786,63.2931740857732,6.70386497910505e+19,6.75297702891785,-0.000131530307063365,1.34246392848566,1,0,0,0
1.6045,170747.663274761,63.700378940922,6.69449103034677e+19,6.82617712220154,-0.000124285121728971,1.33841935026431,1,0,0,0
1.6046,170832.310721667,64.4907137826467,6.71991208795077e+19,6.79691895988804,-0.000119411749044056,1.33437477204297,1,0,0,0
1.6047,170861.583468333,64.9798357691226,6.72716414148296e+19,6.66026224347009,-0.00011793233678355,1.33033019382162,1,0,0,0
1.6048,170859.667177321,65.5265119391666,6.70945654729259e+19,6.60161351102943,-0.000122504549198784,1.32628561560027,1,0,0,0
1.6049,170826.384251607,65.3772314773571,6.69181710862977e+19,6.87019309701493,-0.000132249422245658,1.32224103737893,1,0,0,0
1.605,170742.094213902,64.6671847069534,6.71600580017799e+19,6.52842525652995,-0.000143998651306847,1.31819645915758,1,0,0,0
1.6051,170637.1937225,64.9298071703218,6.71724765306531e+19,6.64053906249993,-0.00014670265075673,1.31817842256119,1,0,0,0
1.6052,170581.560284845,65.7996433592611,6.70392718275607e+19,6.65999650186623,-0.000141958455737907,1.31816115411319,1,0,0,0
1.6053,170591.07404,66.7167503962535,6.74006097579947e+19,6.92877880130471,-0.000136695430457728,1.31814388566519,1,0,0,0
1.6054,170676.052386667,67.9222174719855,6.69451110402279e+19,6.84097472426442,-0.000131015382559663,1.31812661721719,1,0,0,0
1.6055,170707.718058929,67.7109823898135,6.68354379986217e+19,6.65774078824618,-0.000128399508158741,1.31810934876918,1,0,0,0
1.6056,170703.692276071,68.5033163979154,6.74311201680475e+19,7.01171350279724,-0.000131282896133071,1.31809208032118,1,0,0,0
1.6057,170653.133109308,68.2020354360828,6.74439006313272e+19,6.78987441697707,-0.000141260229521266,1.31807481187318,1,0,0,0
1.6058,170596.835475238,68.2920967185845,6.69779747011256e+19,6.6113680037312,-0.00015146039047743,1.31805754342517,1,0,0,0
1.6059,170520.365770525,68.4460566611734,6.69921288804503e+19,6.65775932835866,-0.000155120572329476,1.31804027497717,1,0,0,0
1.606,170512.654828571,68.9605644203182,6.70903023606676e+19,6.54781133395528,-0.00015399479060822,1.31802300652917,1,0,0,0
1.6061,170491.345703998,69.5337204160836,6.70739425428155e+19,6.61637814832029,-0.000148331879282494,1.31783098376482,1,0,0,0
1.6062,170510.921912857,69.9529138070387,6.68553757219702e+19,6.36719967830887,-0.000145086054904938,1.3176386370833,1,0,0,0
1.6063,170511.109158571,70.6111617182015,6.6843258954362e+19,6.34524906716414,-0.000146941203946981,1.31744629040178,1,0,0,0
1.6064,170513.718411217,70.8629718166821,6.71017886342479e+19,6.01563292910445,-0.00015375374975493,1.31725394372026,1,0,0,0
1.6065,170449.954251786,70.356478465369,6.70843875995792e+19,6.34270220588245,-0.000163749428437694,1.31706159703874,1,0,0,0
1.6066,170408.019341229,70.4086403302302,6.67981064317105e+19,6.43024078824653,-0.000171970653338375,1.31686925035722,1,0,0,0
1.6067,170348.264994643,70.5279773865879,6.73876658527534e+19,7.06053533115678,-0.000169830429041093,1.3166769036757,1,0,0,0
1.6068,170295.010995346,71.2852201871705,6.7089295983535e+19,6.92397364738805,-0.000160258854701269,1.31648455699418,1,0,0,0
1.6069,170353.228332083,71.8339969037986,6.70025220821603e+19,6.66266429570896,-0.000152330044496893,1.31629221031266,1,0,0,0
1.607,170394.406785417,72.6387089596715,6.68775983081674e+19,6.58204757462683,-0.0001468236852149,1.31609986363114,1,0,0,0
1.6071,170469.851888365,72.869453191284,6.69841870199271e+19,6.4794921875,-0.000148383977811067,1.31609964717655,1,0,0,0
1.6072,170522.438997619,72.4829654296008,6.73241234801404e+19,6.73813537779952,-0.000155503919246005,1.31609964717655,1,0,0,0
1.6073,170493.262628222,72.7063035280439,6.74106107614919e+19,7.11662861473807,-0.000166859949611262,1.31609964717655,1,0,0,0
1.6074,170410.0551575,72.8563439897451,6.701004248096e+19,6.84100279850697,-0.000176860420599884,1.31609964717655,1,0,0,0
1.6075,170357.711767601,73.2692226719099,6.70777502304262e+19,6.6894735307834,-0.000177322707300381,1.31609964717655,1,0,0,0
1.6076,170349.306243393,74.3591965852934,6.71791252745195e+19,6.80669657628668,-0.000171958378279319,1.31609964717655,1,0,0,0
1.6077,170384.898532917,74.8774010456665,6.7075235413284e+19,6.94812021921673,-0.000167688998163992,1.31609964717655,1,0,0,0
1.6078,170429.700048031,75.1808059164814,6.74758013121012e+19,6.76762430037234,-0.000164981928035266,1.31609964717655,1,0,0,0
1.6079,170466.822038929,75.4340462316887,6.71419563237117e+19,6.52145312499941,-0.000165520006324652,1.31609964717655,1,0,0,0
1.608,170479.182563246,75.0121564439586,6.70497660680574e+19,6.79694846082072,-0.000171495402358236,1.31609964717655,1,0,0,0
1.6081,170411.104152679,75.3751541874828,6.73090578663059e+19,6.68455223880545,-0.000178989390994279,1.31609964717655,1,0,0,0
1.6082,170323.689049642,75.6062625817333,6.70961153455605e+19,6.6064453125,-0.000186604559789906,1.31609964717655,1,0,0,0
1.6083,170217.441643333,75.6134307109812,6.68840466631094e+19,6.61375104944034,-0.000185694963562624,1.31609964717655,1,0,0,0
1.6084,170231.547487143,76.3626512489611,6.681290295712e+19,6.44547414981683,-0.000178299827773918,1.31609964717655,1,0,0,0
1.6085,170260.342650955,76.9735655402892,6.68618507873463e+19,6.55079699160415,-0.000172169661765367,1.31609964717655,1,0,0,0
1.6086,170295.450982143,77.0371856457372,6.688638309759e+19,6.31341417910457,-0.000167768946543135,1.31609964717655,1,0,0,0
1.6087,170315.836214558,77.2790328272497,6.68054088730571e+19,6.53038281250019,-0.000167437440320863,1.31609964717655,1,0,0,0
1.6088,170299.590596786,76.9303600004334,6.69309619100609e+19,6.67962196828359,-0.0001757368017783,1.31609964717655,1,0,0,0
1.6089,170223.334847136,77.4812523919435,6.70210273257684e+19,6.91648449160447,-0.000186982714706367,1.31609964717655,1,0,0,0
1.609,170152.404702976,77.3699573098334,6.71008951497132e+19,6.99759306066185,-0.000194849461712597,1.31609964717655,1,0,0,0
1.6091,170099.445373452,77.3064946538704,6.68860282390793e+19,6.67743341884339,-0.000197320092176696,1.31609964717655,1,0,0,0
1.6092,170096.296898628,78.0272936990206,6.68552651868045e+19,6.6064453125,-0.000194312023523772,1.31609964717655,1,0,0,0
1.6093,170118.454115476,78.6320786500634,6.70558053919457e+19,6.59935634328305,-0.00019175707385066,1.31609964717655,1,0,0,0
1.6094,170188.66364099,78.9160911048804,6.68899973071663e+19,6.27449708488766,-0.000190442175343789,1.31609964717655,1,0,0,0
1.6095,170211.648509524,79.1185956131706,6.67132079351897e+19,6.22319437966502,-0.000194353887866182,1.31609964717655,1,0,0,0
1.6096,170149.619867243,78.7053057011767,6.68839067128802e+19,6.26957229477603,-0.000201025162659678,1.31609964717655,1,0,0,0
1.6097,170070.574976072,78.9552559740439,6.68553654692992e+19,6.52101084421634,-0.000207751459653952,1.31609964717655,1,0,0,0
1.6098,169973.612903691,79.1134558195933,6.66461023246811e+19,6.30850275735236,-0.000211344599302389,1.31609964717655,1,0,0,0
1.6099,169910.344411071,79.6845884706302,6.68004191359657e+19,6.57240578358182,-0.000206148662767365,1.31609964717655,1,0,0,0
1.61,169939.2270625,80.11130542114,6.71228363259754e+19,6.53321187033576,-0.000198668804368945,1.31609964717655,1,0,0,0
1.6101,169984.751551492,80.3454586644444,6.68509510735334e+19,6.3134021139708,-0.000192662664492963,1.31609964717655,1,0,0,0
1.6102,170042.887454643,80.4456917766233,6.67584614678662e+19,6.28900443097024,-0.000190704699419386,1.31609964717655,1,0,0,0
1.6103,170070.513577924,80.3632124731442,6.69113917798764e+19,6.35742735541037,-0.000192663100660449,1.31609964717655,1,0,0,0
1.6104,170033.009390714,79.3740441865437,6.67566423045803e+19,6.33295921415444,-0.000202037918027138,1.31609964717655,1,0,0,0
1.6105,169976.273939286,79.4862989578038,6.67273440359857e+19,6.26209188432849,-0.000213859991827386,1.31609964717655,1,0,0,0
1.6106,169882.99774,79.5001597053975,6.6793166084549e+19,6.32328136660471,-0.000219901626945162,1.31609964717655,1,0,0,0
1.6107,169840.680208571,80.2961160915545,6.67698825564266e+19,6.21590694962684,-0.000220102461673585,1.31609964717655,1,0,0,0
1.6108,169887.268244153,80.557366832843,6.6666371825954e+19,6.2061908815298,-0.000219099416061216,1.31609964717655,1,0,0,0
1.6109,169960.255543929,81.1090221857505,6.67028240355801e+19,6.46482520988806,-0.00021751262056791,1.31609964717655,1,0,0,0
1.611,170004.176346957,81.0441715233208,6.67256358367583e+19,6.45023262593284,-0.000217992052044675,1.31609964717655,1,0,0,0
1.6111,169965.677917083,81.0772362569368,6.64783037962926e+19,6.52334934701481,-0.00022305132227811,1.31609964717655,1,0,0,0
1.6112,169942.631090417,79.9880923502916,6.66810342738784e+19,6.54777630974208,-0.000230196083136555,1.31609964717655,1,0,0,0
1.6113,169890.350284286,79.9265471583067,6.66182473522475e+19,6.49642548973935,-0.000238515488284396,1.31609964717655,1,0,0,0
